DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
155139,56899,140,mg/kg/day,35,0
158256,49945,141,mg/kg/day,50,36
158258,49946,141,mg/kg/day,50,29
158260,49947,141,mg/kg/day,50,12
158248,52319,141,mg/kg/day,50,11
158250,52320,141,mg/kg/day,50,9
158252,52321,141,mg/kg/day,50,44
158262,52322,141,mg/kg/day,50,1
158264,52323,141,mg/kg/day,50,0
158266,52324,141,mg/kg/day,50,45
158254,55037,141,mg/kg/day,50,1
158268,55038,141,mg/kg/day,50,1
158236,49944,142,mg/kg/day,50,12
158228,52316,142,mg/kg/day,50,7
158238,52317,142,mg/kg/day,50,9
158240,52318,142,mg/kg/day,50,5
172726,52397,142,mg/kg/day,17,3
172732,52398,142,mg/kg/day,17,3
158232,55035,142,mg/kg/day,50,3
158234,55036,142,mg/kg/day,50,3
172728,55148,142,mg/kg/day,17,7
158230,57252,142,mg/kg/day,50,28
158242,57253,142,mg/kg/day,50,29
158244,57254,142,mg/kg/day,50,6
158246,57255,142,mg/kg/day,50,5
172730,57314,142,mg/kg/day,17,10
138638,45348,143,ug/kg/day,15,0
138639,45349,143,ug/kg/day,15,3
139567,45927,143,ug/kg/day,15,0
139568,45928,143,ug/kg/day,15,3
179804,48022,143,mg/kg/day,5,0
179805,48023,143,mg/kg/day,5,0
169050,40280,145,mg/kg/day,18,1
169052,40281,145,mg/kg/day,18,1
169044,45032,145,mg/kg/day,17,1
169045,45033,145,mg/kg/day,17,0
169046,45034,145,mg/kg/day,17,2
169051,45038,145,mg/kg/day,18,0
136073,52753,147,ug/kg/day,50,23
136075,52754,147,ug/kg/day,50,48
136597,52959,147,ug/kg/day,50,23
136599,52960,147,ug/kg/day,50,23
136077,57583,147,ug/kg/day,50,0
170365,40820,149,mg/kg/day,40,11
170366,45584,149,mg/kg/day,40,0
170367,45585,149,mg/kg/day,40,0
181664,44024,150,mg/kg/day,51,1
181670,44025,150,mg/kg/day,51,2
181667,48515,150,mg/kg/day,51,0
181673,48516,150,mg/kg/day,51,0
166761,50804,152,mg/kg/day,50,39
166764,50805,152,mg/kg/day,50,7
166767,50806,152,mg/kg/day,50,38
166770,53438,152,mg/kg/day,50,46
166776,53439,152,mg/kg/day,50,46
166779,53440,152,mg/kg/day,50,6
166782,53441,152,mg/kg/day,50,32
166785,53442,152,mg/kg/day,50,5
166788,53443,152,mg/kg/day,50,47
166773,53580,152,mg/kg/day,50,46
166791,56025,152,mg/kg/day,50,9
170290,38526,156,mg/kg/day,18,16
170291,40800,156,mg/kg/day,18,6
138192,40262,157,ug/kg/day,57,3
138193,40263,157,ug/kg/day,57,5
138194,40264,157,ug/kg/day,57,16
159613,50128,159,mg/kg/day,50,20
159615,50129,159,mg/kg/day,50,12
159617,52644,159,mg/kg/day,50,10
159619,52645,159,mg/kg/day,50,10
159621,55329,159,mg/kg/day,50,44
159623,57450,159,mg/kg/day,50,1
138493,40484,160,ug/kg/day,28,9
138494,40485,160,ug/kg/day,28,3
138495,40486,160,ug/kg/day,28,3
138496,40487,160,ug/kg/day,28,1
144894,48810,160,ug/kg/day,20,0
144905,48813,160,ug/kg/day,20,0
166743,50801,164,mg/kg/day,50,50
166746,50802,164,mg/kg/day,50,38
166749,50803,164,mg/kg/day,50,39
166737,53434,164,mg/kg/day,50,47
166740,53435,164,mg/kg/day,50,50
166752,53436,164,mg/kg/day,50,4
166755,53437,164,mg/kg/day,50,50
166758,58073,164,mg/kg/day,50,3
159229,55271,166,mg/kg/day,50,34
159231,55272,166,mg/kg/day,50,20
159233,57403,166,mg/kg/day,50,4
170338,38534,167,mg/kg/day,44,21
170313,40808,167,mg/kg/day,6,1
170322,40810,167,mg/kg/day,21,6
138914,40944,167,ug/kg/day,25,9
138916,40945,167,ug/kg/day,25,3
170314,45578,167,mg/kg/day,14,0
170339,45581,167,mg/kg/day,10,0
138912,45685,167,ug/kg/day,25,4
170819,41092,168,mg/kg/day,17,3
170820,41093,168,mg/kg/day,17,1
170821,41094,168,mg/kg/day,17,6
170813,45749,168,mg/kg/day,17,0
170814,45750,168,mg/kg/day,17,0
170815,45751,168,mg/kg/day,17,0
180310,43715,172,mg/kg/day,50,1
180312,43716,172,mg/kg/day,50,5
180314,43717,172,mg/kg/day,50,9
180316,48149,172,mg/kg/day,50,4
180318,48150,172,mg/kg/day,50,14
180320,48151,172,mg/kg/day,50,31
155133,56896,175,mg/kg/day,35,23
155135,56897,175,mg/kg/day,35,1
155483,56952,175,mg/kg/day,50,26
155485,56953,175,mg/kg/day,50,0
184017,49005,179,mg/kg/day,10,0
66423,8471,180,mg/kg bw,10,0
170812,41088,180,mg/kg/day,17,3
170816,41089,180,mg/kg/day,15,2
170817,41090,180,mg/kg/day,15,1
170818,41091,180,mg/kg/day,15,4
182237,44110,180,mg/kg/day,50,1
182240,44111,180,mg/kg/day,50,3
138975,45694,180,ug/kg/day,36,2
138979,45695,180,ug/kg/day,36,6
138983,45696,180,ug/kg/day,36,15
170810,45747,180,mg/kg/day,17,0
170811,45748,180,mg/kg/day,17,0
182243,48594,180,mg/kg/day,50,1
159217,52570,180,mg/kg/day,50,5
159219,52571,180,mg/kg/day,50,5
159221,52572,180,mg/kg/day,50,3
159223,52573,180,mg/kg/day,50,39
159225,52574,180,mg/kg/day,50,5
159227,55270,180,mg/kg/day,50,3
182245,36385,185,mg/kg/day,63,8
182251,37772,185,mg/kg/day,63,4
182248,48595,185,mg/kg/day,63,0
182254,48596,185,mg/kg/day,63,2
180302,43713,186,mg/kg/day,51,3
180304,43714,186,mg/kg/day,51,0
180306,48147,186,mg/kg/day,51,6
180308,48148,186,mg/kg/day,51,34
138963,40949,195,ug/kg/day,36,0
138971,40950,195,ug/kg/day,36,21
138967,45693,195,ug/kg/day,36,8
151519,56240,196,mg/kg/day,50,37
151521,56241,196,mg/kg/day,50,4
141156,39172,198,ug/kg/day,50,36
141162,39173,198,ug/kg/day,50,44
141157,42558,198,ug/kg/day,50,7
141158,42559,198,ug/kg/day,50,5
141159,42560,198,ug/kg/day,50,7
141160,47110,198,ug/kg/day,50,7
141161,47111,198,ug/kg/day,50,0
159607,52643,198,mg/kg/day,50,16
162307,52958,198,mg/kg/day,50,28
159609,57448,198,mg/kg/day,50,41
159611,57449,198,mg/kg/day,50,1
162309,57726,198,mg/kg/day,50,45
162311,57727,198,mg/kg/day,50,0
144900,44241,199,ug/kg/day,50,1
144903,48812,199,ug/kg/day,50,24
138618,35557,200,ug/kg/day,11,6
138936,35583,200,ug/kg/day,25,1
139751,35697,200,ug/kg/day,13,11
141693,36042,200,ug/kg/day,50,14
138939,36814,200,ug/kg/day,25,0
139565,36874,200,ug/kg/day,15,7
139753,36905,200,ug/kg/day,13,2
139755,36906,200,ug/kg/day,13,1
141696,37286,200,ug/kg/day,50,29
144710,37778,200,ug/kg/day,10,0
169142,38317,200,mg/kg/day,15,10
170330,38532,200,mg/kg/day,47,23
170331,38533,200,mg/kg/day,47,20
169143,40302,200,mg/kg/day,15,2
138490,40483,200,ug/kg/day,20,0
170311,40807,200,mg/kg/day,2,1
170321,40809,200,mg/kg/day,12,1
170332,40814,200,mg/kg/day,32,6
138908,40943,200,ug/kg/day,31,12
138492,45239,200,ug/kg/day,20,0
170312,45577,200,mg/kg/day,30,0
170333,45579,200,mg/kg/day,32,1
138906,45683,200,ug/kg/day,31,3
138910,45684,200,ug/kg/day,31,2
139833,46195,200,ug/kg/day,20,0
139836,46196,200,ug/kg/day,20,0
144713,48621,200,ug/kg/day,10,0
152622,56406,200,mg/kg/day,35,11
152624,56407,200,mg/kg/day,35,0
151571,54163,202,mg/kg/day,50,0
151577,54164,202,mg/kg/day,50,0
151573,56258,202,mg/kg/day,50,3
151575,56259,202,mg/kg/day,50,20
183560,36468,205,mg/kg/day,50,50
183563,36469,205,mg/kg/day,50,48
183566,36470,205,mg/kg/day,50,16
183569,36471,205,mg/kg/day,50,31
183572,48951,205,mg/kg/day,50,1
183575,48952,205,mg/kg/day,50,0
138915,40944,208,ug/kg/day,32,10
138917,40945,208,ug/kg/day,32,2
170863,41128,208,mg/kg/day,49,19
170864,41129,208,mg/kg/day,49,21
170865,41130,208,mg/kg/day,11,1
138913,45685,208,ug/kg/day,32,3
170866,45795,208,mg/kg/day,32,0
170867,45796,208,mg/kg/day,25,0
139758,35698,213,ug/kg/day,10,5
141167,39174,213,ug/kg/day,50,38
141163,42561,213,ug/kg/day,50,27
141164,42562,213,ug/kg/day,50,12
141165,42563,213,ug/kg/day,50,3
141166,42564,213,ug/kg/day,50,2
144309,36307,214,ug/kg/day,14,5
144311,36308,214,ug/kg/day,14,4
144313,37683,214,ug/kg/day,14,4
144315,37684,214,ug/kg/day,13,1
144317,37685,214,ug/kg/day,1,0
144321,37686,214,ug/kg/day,7,1
144325,37687,214,ug/kg/day,10,1
144327,37688,214,ug/kg/day,14,5
144329,37689,214,ug/kg/day,14,5
144331,37690,214,ug/kg/day,8,1
144319,43843,214,ug/kg/day,10,0
144323,43844,214,ug/kg/day,6,0
172441,55078,223,mg/kg/day,17,1
172443,55079,223,mg/kg/day,17,2
172445,55080,223,mg/kg/day,17,8
172609,49973,227,mg/kg/day,17,11
172605,52375,227,mg/kg/day,17,4
172607,52376,227,mg/kg/day,17,14
172611,52377,227,mg/kg/day,17,4
138954,45690,230,ug/kg/day,42,0
138957,45691,230,ug/kg/day,42,0
138960,45692,230,ug/kg/day,42,1
172599,55118,234,mg/kg/day,16,6
172603,55119,234,mg/kg/day,16,12
172601,57301,234,mg/kg/day,16,0
165111,50667,238,mg/kg/day,50,6
159598,52640,238,mg/kg/day,50,9
159600,52641,238,mg/kg/day,50,24
159604,52642,238,mg/kg/day,50,5
165099,55891,238,mg/kg/day,50,2
165102,55892,238,mg/kg/day,50,0
165108,55893,238,mg/kg/day,50,0
165114,55894,238,mg/kg/day,50,38
165096,56083,238,mg/kg/day,50,2
159602,57447,238,mg/kg/day,50,12
165105,57932,238,mg/kg/day,50,31
165117,57933,238,mg/kg/day,50,0
139760,35699,239,ug/kg/day,10,8
142467,36107,240,ug/kg/day,60,1
142470,36108,240,ug/kg/day,60,0
144665,36386,240,ug/kg/day,23,0
144668,36387,240,ug/kg/day,23,0
171507,36882,240,mg/kg/day,25,1
142473,37400,240,ug/kg/day,60,1
144659,37773,240,ug/kg/day,6,0
144662,37774,240,ug/kg/day,6,0
141345,42758,240,ug/kg/day,59,1
141348,47267,240,ug/kg/day,59,1
141351,47268,240,ug/kg/day,59,37
141354,47269,240,ug/kg/day,59,54
141357,47270,240,ug/kg/day,60,1
141360,47271,240,ug/kg/day,60,42
144656,48606,240,ug/kg/day,6,0
172447,55081,240,mg/kg/day,13,2
172449,55082,240,mg/kg/day,13,0
172451,55083,240,mg/kg/day,13,3
151517,54153,245,mg/kg/day,50,4
151515,56239,245,mg/kg/day,50,41
183542,36464,246,mg/kg/day,49,48
183545,36465,246,mg/kg/day,49,48
183548,36466,246,mg/kg/day,49,5
183551,36467,246,mg/kg/day,49,22
183554,44307,246,mg/kg/day,49,2
183557,48950,246,mg/kg/day,49,0
162302,57724,246,mg/kg/day,50,49
162304,57725,246,mg/kg/day,50,1
170341,35575,250,mg/kg/day,14,3
138930,35582,250,ug/kg/day,25,0
141687,36041,250,ug/kg/day,50,3
179963,36260,250,mg/kg/day,50,16
138933,36813,250,ug/kg/day,25,0
141690,37285,250,ug/kg/day,50,22
144477,37736,250,ug/kg/day,50,0
170858,38620,250,mg/kg/day,50,38
170859,38621,250,mg/kg/day,50,34
170860,38622,250,mg/kg/day,50,16
138171,40237,250,ug/kg/day,49,14
181665,44024,250,mg/kg/day,51,0
181671,44025,250,mg/kg/day,51,1
138174,44993,250,ug/kg/day,49,11
170343,45582,250,mg/kg/day,10,0
170861,45793,250,mg/kg/day,42,1
170862,45794,250,mg/kg/day,42,1
143115,47835,250,ug/kg/day,50,4
143119,47836,250,ug/kg/day,50,0
143123,47837,250,ug/kg/day,50,3
143127,47838,250,ug/kg/day,50,7
143131,47839,250,ug/kg/day,50,6
181668,48515,250,mg/kg/day,51,0
181674,48516,250,mg/kg/day,51,1
144471,48526,250,ug/kg/day,50,0
144483,48527,250,ug/kg/day,50,0
144489,48528,250,ug/kg/day,50,7
144495,48529,250,ug/kg/day,50,5
144704,48619,250,ug/kg/day,10,1
144911,48815,250,ug/kg/day,50,1
144914,48816,250,ug/kg/day,50,38
151565,54161,250,mg/kg/day,50,0
151569,54162,250,mg/kg/day,50,0
152620,54300,250,mg/kg/day,35,0
151567,56257,250,mg/kg/day,50,27
152618,56405,250,mg/kg/day,35,19
138909,40943,253,ug/kg/day,40,4
138907,45683,253,ug/kg/day,40,3
138911,45684,253,ug/kg/day,40,0
153777,54469,253,mg/kg/day,50,1
153779,54470,253,mg/kg/day,50,2
153775,56631,253,mg/kg/day,50,15
159594,52639,258,mg/kg/day,50,6
159590,55326,258,mg/kg/day,50,2
159592,55327,258,mg/kg/day,50,39
159596,55328,258,mg/kg/day,50,5
174020,35829,260,mg/kg/day,38,27
174022,35830,260,mg/kg/day,32,25
171504,36881,260,mg/kg/day,25,2
142464,37399,260,ug/kg/day,60,0
174018,42056,260,mg/kg/day,42,3
174024,42057,260,mg/kg/day,32,0
144647,48603,260,ug/kg/day,6,0
144650,48604,260,ug/kg/day,6,0
144653,48605,260,ug/kg/day,42,0
138945,36815,261,ug/kg/day,42,0
138942,40948,261,ug/kg/day,42,0
138948,45688,261,ug/kg/day,42,0
138951,45689,261,ug/kg/day,42,4
138005,40110,265,ug/kg/day,91,5
138118,40223,265,ug/kg/day,47,2
138119,40224,265,ug/kg/day,47,22
138120,40225,265,ug/kg/day,47,7
138006,44878,265,ug/kg/day,91,3
138007,44879,265,ug/kg/day,91,25
170722,41062,273,mg/kg/day,12,7
150975,40025,279,ng/kg/day,76,1
150976,40026,279,ng/kg/day,76,3
155488,54666,280,mg/kg/day,50,31
155490,54667,280,mg/kg/day,50,3
155138,56898,283,mg/kg/day,35,20
155140,56899,283,mg/kg/day,35,0
181124,43914,284,mg/kg/day,48,11
181127,43915,284,mg/kg/day,48,16
181130,48405,284,mg/kg/day,48,5
181133,48406,284,mg/kg/day,48,1
181136,48407,284,mg/kg/day,48,14
181139,48408,284,mg/kg/day,48,12
181142,48409,284,mg/kg/day,48,24
139184,41127,286,ug/kg/day,35,2
139182,45791,286,ug/kg/day,32,2
139183,45792,286,ug/kg/day,35,0
181115,48400,287,mg/kg/day,12,0
181118,48401,287,mg/kg/day,12,0
170335,35574,300,mg/kg/day,32,13
181659,44022,300,mg/kg/day,25,15
181662,44023,300,mg/kg/day,25,0
170337,45580,300,mg/kg/day,18,0
138976,45694,300,ug/kg/day,36,6
138980,45695,300,ug/kg/day,36,3
138984,45696,300,ug/kg/day,36,17
135564,54027,300,ug/kg/day,35,20
135570,54028,300,ug/kg/day,35,0
135567,56128,300,ug/kg/day,35,0
135573,56129,300,ug/kg/day,35,19
135576,56130,300,ug/kg/day,35,1
135579,56131,300,ug/kg/day,35,0
181094,48393,308,mg/kg/day,46,0
181097,48394,308,mg/kg/day,46,1
181100,48395,308,mg/kg/day,48,3
181103,48396,308,mg/kg/day,46,1
181106,48397,308,mg/kg/day,48,16
181109,48398,308,mg/kg/day,48,11
181112,48399,308,mg/kg/day,48,8
108782,140,312,ppm,50,0
80096,141,312,ppm,50,1
101570,232,312,ppm,50,1
101571,252,312,ppm,50,0
123161,331,312,ppm,50,0
27210,432,312,ppm,50,5
123162,433,312,ppm,50,17
20430,540,312,ppm,50,1
108783,541,312,ppm,50,0
101572,671,312,ppm,50,0
87349,1015,312,ppm,50,0
15314,1165,312,ppm,50,2
108784,1166,312,ppm,50,13
72906,1248,312,ppm,50,0
87350,1249,312,ppm,50,0
101573,1401,312,ppm,50,1
115995,1402,312,ppm,50,2
108785,1403,312,ppm,50,5
23861,1611,312,ppm,50,0
72907,1681,312,ppm,50,0
123163,1689,312,ppm,50,0
94504,1696,312,ppm,50,0
123164,1700,312,ppm,50,0
27211,1704,312,ppm,50,0
123165,1705,312,ppm,50,8
72908,1710,312,ppm,50,0
87351,1730,312,ppm,50,0
101574,1885,312,ppm,50,0
94505,1997,312,ppm,50,0
72909,2056,312,ppm,50,0
101575,2057,312,ppm,50,0
72910,2183,312,ppm,50,1
87352,2238,312,ppm,50,0
87353,2239,312,ppm,50,0
123166,2335,312,ppm,50,0
115996,2336,312,ppm,50,0
18639,2464,312,ppm,50,0
115997,2465,312,ppm,50,3
123167,2579,312,ppm,50,0
72911,2651,312,ppm,50,0
108786,2675,312,ppm,50,0
27212,3168,312,ppm,50,2
15315,3169,312,ppm,50,5
72912,3250,312,ppm,50,0
101576,3410,312,ppm,50,1
25557,3476,312,ppm,50,0
101577,3537,312,ppm,50,2
101578,3581,312,ppm,50,0
72913,3582,312,ppm,50,0
115998,3631,312,ppm,50,0
115999,3658,312,ppm,50,0
94506,3855,312,ppm,50,1
72914,3944,312,ppm,50,3
116000,4012,312,ppm,50,0
101579,4017,312,ppm,50,1
116001,4031,312,ppm,50,0
87354,4081,312,ppm,50,0
123168,4123,312,ppm,50,0
123169,4137,312,ppm,50,2
94507,4162,312,ppm,50,1
123170,4257,312,ppm,50,0
101580,4293,312,ppm,50,1
123171,4294,312,ppm,50,0
80097,4485,312,ppm,50,3
108787,4486,312,ppm,50,6
101581,4610,312,ppm,50,0
72915,4611,312,ppm,50,1
87355,4676,312,ppm,50,0
94508,4700,312,ppm,50,4
116002,4755,312,ppm,50,2
87356,4827,312,ppm,50,0
72916,4889,312,ppm,50,0
94509,4949,312,ppm,50,0
108788,5008,312,ppm,50,0
123172,5009,312,ppm,50,1
87357,5104,312,ppm,50,0
87358,5105,312,ppm,50,0
108789,5206,312,ppm,50,1
72917,5207,312,ppm,50,9
80098,5315,312,ppm,50,1
108790,5316,312,ppm,50,0
101582,5490,312,ppm,50,0
72918,6093,312,ppm,50,1
72919,6111,312,ppm,50,0
123173,6193,312,ppm,50,2
123174,6238,312,ppm,50,0
108791,6344,312,ppm,50,0
101583,6388,312,ppm,50,2
80099,6539,312,ppm,50,0
116003,6541,312,ppm,50,0
101584,6555,312,ppm,50,1
94510,6598,312,ppm,50,0
123175,6753,312,ppm,50,2
94511,6855,312,ppm,50,0
87359,6856,312,ppm,50,0
101585,6980,312,ppm,50,0
94512,6981,312,ppm,50,2
80101,7177,312,ppm,50,1
80100,7178,312,ppm,50,0
87360,7245,312,ppm,50,0
72920,7308,312,ppm,50,1
101586,7309,312,ppm,50,3
87361,7459,312,ppm,50,0
101587,7476,312,ppm,50,0
116004,7477,312,ppm,50,0
108792,7541,312,ppm,50,0
123176,7542,312,ppm,50,0
72921,7543,312,ppm,50,0
80102,7634,312,ppm,50,0
101588,7692,312,ppm,50,1
101589,7847,312,ppm,50,0
20431,7981,312,ppm,50,0
123177,7982,312,ppm,50,0
22172,8120,312,ppm,50,4
108793,8121,312,ppm,50,14
18640,8301,312,ppm,50,3
108794,8302,312,ppm,50,0
116005,8598,312,ppm,50,0
101590,8655,312,ppm,50,0
18641,8656,312,ppm,50,1
72922,8743,312,ppm,50,1
123178,8777,312,ppm,50,0
116006,8914,312,ppm,50,1
123179,9019,312,ppm,50,0
94513,9178,312,ppm,50,0
108795,9179,312,ppm,50,2
16979,9271,312,ppm,50,1
18642,9441,312,ppm,50,4
18643,9442,312,ppm,50,15
123180,9443,312,ppm,50,0
123181,9444,312,ppm,50,0
80103,9688,312,ppm,50,1
94514,9689,312,ppm,50,5
123182,9690,312,ppm,50,1
87362,9691,312,ppm,50,0
27213,9914,312,ppm,50,0
18644,9915,312,ppm,50,0
80104,10007,312,ppm,50,0
23862,10144,312,ppm,50,13
72923,10145,312,ppm,50,34
18645,10322,312,ppm,50,5
94515,10323,312,ppm,50,0
108796,10458,312,ppm,50,0
123183,10607,312,ppm,50,0
108797,10646,312,ppm,50,0
108798,10678,312,ppm,50,0
123184,10699,312,ppm,50,0
94516,10761,312,ppm,50,0
25558,11009,312,ppm,50,5
101591,11010,312,ppm,50,11
116007,11011,312,ppm,50,0
108799,11012,312,ppm,50,1
101592,11303,312,ppm,50,0
87363,11304,312,ppm,50,0
16980,11305,312,ppm,50,0
116008,11528,312,ppm,50,1
123186,11529,312,ppm,50,1
123185,11530,312,ppm,50,0
101593,11531,312,ppm,50,2
101594,11659,312,ppm,50,0
123187,11711,312,ppm,50,0
94517,11755,312,ppm,50,0
116009,11796,312,ppm,50,0
101595,11829,312,ppm,50,0
108800,11879,312,ppm,50,1
123188,11960,312,ppm,50,1
25559,12153,312,ppm,50,0
18646,12154,312,ppm,50,0
22173,12336,312,ppm,50,8
87364,12337,312,ppm,50,27
22174,12506,312,ppm,50,3
80105,12507,312,ppm,50,0
123189,12733,312,ppm,50,0
123190,12734,312,ppm,50,2
18647,12825,312,ppm,50,0
72924,13313,312,ppm,50,1
80106,13314,312,ppm,50,0
20432,13376,312,ppm,50,2
72925,13377,312,ppm,50,6
94518,13446,312,ppm,50,0
101596,13673,312,ppm,50,0
116010,13734,312,ppm,50,0
94519,13804,312,ppm,50,0
80107,13881,312,ppm,50,2
101597,13882,312,ppm,50,0
123191,13979,312,ppm,50,0
123192,13992,312,ppm,50,0
123193,14017,312,ppm,50,0
123194,14026,312,ppm,50,0
80108,14052,312,ppm,50,0
25560,14094,312,ppm,50,1
87365,14095,312,ppm,50,11
80109,14160,312,ppm,50,3
16981,14161,312,ppm,50,0
80110,14403,312,ppm,50,0
108801,14490,312,ppm,50,0
80111,14531,312,ppm,50,0
25561,14607,312,ppm,50,2
123195,14608,312,ppm,50,8
94520,14714,312,ppm,50,1
116011,14818,312,ppm,50,0
80112,14844,312,ppm,50,0
108802,14886,312,ppm,50,0
87366,14957,312,ppm,50,1
94521,14958,312,ppm,50,0
108804,15042,312,ppm,50,4
108803,15043,312,ppm,50,0
18648,15463,312,ppm,50,0
87367,15563,312,ppm,50,1
80113,15564,312,ppm,50,1
116012,15670,312,ppm,50,4
87368,15671,312,ppm,50,0
123196,15768,312,ppm,50,1
108805,16231,312,ppm,50,0
108806,16249,312,ppm,50,0
123197,16292,312,ppm,50,0
16982,16382,312,ppm,50,0
20433,16524,312,ppm,50,5
80114,16525,312,ppm,50,16
123198,16668,312,ppm,50,7
87369,16669,312,ppm,50,0
101598,16845,312,ppm,50,0
80115,17078,312,ppm,50,0
87370,17079,312,ppm,50,2
87371,17190,312,ppm,50,0
101599,17191,312,ppm,50,1
108808,17329,312,ppm,50,24
108807,17330,312,ppm,50,2
72926,17419,312,ppm,50,0
80116,17420,312,ppm,50,0
123199,17443,312,ppm,50,0
108809,17444,312,ppm,50,3
101600,17467,312,ppm,50,1
116013,17486,312,ppm,50,0
116014,17493,312,ppm,50,0
123200,17494,312,ppm,50,0
101601,17496,312,ppm,50,0
80117,17497,312,ppm,50,1
101602,17503,312,ppm,50,0
94522,17507,312,ppm,50,5
123201,17508,312,ppm,50,0
87372,17512,312,ppm,50,0
108810,17757,312,ppm,50,0
108811,17842,312,ppm,50,0
123202,17843,312,ppm,50,3
72927,18013,312,ppm,50,2
123203,18214,312,ppm,50,0
101603,18279,312,ppm,50,0
80118,18329,312,ppm,50,0
108812,18330,312,ppm,50,2
94523,18386,312,ppm,50,0
101604,18425,312,ppm,50,0
123204,18485,312,ppm,50,0
72928,18494,312,ppm,50,1
123205,18504,312,ppm,50,1
94524,18514,312,ppm,50,1
80119,18669,312,ppm,50,1
116015,18670,312,ppm,50,0
108813,18683,312,ppm,50,0
80120,18689,312,ppm,50,0
22175,18773,312,ppm,50,3
101605,18813,312,ppm,50,0
101606,18843,312,ppm,50,0
23863,19060,312,ppm,50,0
80121,19061,312,ppm,50,0
80122,19137,312,ppm,50,1
23864,19245,312,ppm,50,6
72929,19927,312,ppm,50,0
123206,19943,312,ppm,50,0
108814,20027,312,ppm,50,0
116016,20140,312,ppm,50,1
108815,20141,312,ppm,50,7
80123,20256,312,ppm,50,3
123207,20257,312,ppm,50,0
123208,20359,312,ppm,50,1
72930,20383,312,ppm,50,0
94525,20445,312,ppm,50,0
108816,20523,312,ppm,50,0
123209,20559,312,ppm,50,1
80124,20563,312,ppm,50,0
87373,20659,312,ppm,50,0
94526,20938,312,ppm,50,1
123210,20939,312,ppm,50,7
72931,21017,312,ppm,50,1
108817,21168,312,ppm,50,0
116017,21169,312,ppm,50,17
87374,21170,312,ppm,50,6
101607,21344,312,ppm,50,0
80125,21642,312,ppm,50,3
20434,21695,312,ppm,50,3
101608,21759,312,ppm,50,2
101609,21825,312,ppm,50,0
123211,21916,312,ppm,50,4
123212,21966,312,ppm,50,0
101610,22008,312,ppm,50,0
72932,22150,312,ppm,50,0
123213,22151,312,ppm,50,0
101611,22198,312,ppm,50,1
87375,22286,312,ppm,50,1
72933,22403,312,ppm,50,0
80126,22404,312,ppm,50,0
108818,22523,312,ppm,50,4
108819,22560,312,ppm,50,0
87376,22600,312,ppm,50,1
87377,22796,312,ppm,50,0
123214,22797,312,ppm,50,1
80127,22885,312,ppm,50,0
94527,22886,312,ppm,50,0
116018,22921,312,ppm,50,1
72934,22967,312,ppm,50,1
94528,23047,312,ppm,50,0
116019,23102,312,ppm,50,0
94529,23137,312,ppm,50,0
87378,23156,312,ppm,50,0
108820,23623,312,ppm,50,3
123215,23865,312,ppm,50,0
116020,23940,312,ppm,50,0
72935,24035,312,ppm,50,0
116021,24036,312,ppm,50,3
116022,24109,312,ppm,50,2
101612,24126,312,ppm,50,1
72936,24206,312,ppm,50,0
80128,24207,312,ppm,50,2
80129,24266,312,ppm,50,0
116023,24330,312,ppm,50,1
94530,24440,312,ppm,50,0
108821,24441,312,ppm,50,2
87379,24531,312,ppm,50,0
80130,24850,312,ppm,50,1
72937,24851,312,ppm,50,0
87380,24852,312,ppm,50,3
101613,24971,312,ppm,50,0
72938,24972,312,ppm,50,0
116024,25070,312,ppm,50,0
101614,25135,312,ppm,50,1
123216,25270,312,ppm,50,0
72939,25271,312,ppm,50,0
80131,25428,312,ppm,50,1
87381,25639,312,ppm,50,2
123217,25640,312,ppm,50,0
123218,25682,312,ppm,50,0
123219,25893,312,ppm,50,0
87382,25924,312,ppm,50,1
72940,26031,312,ppm,50,0
123220,26032,312,ppm,50,1
23865,26165,312,ppm,50,0
16983,26351,312,ppm,50,25
72941,26352,312,ppm,50,40
16984,26514,312,ppm,50,7
94531,26515,312,ppm,50,0
108822,26680,312,ppm,50,1
101615,26976,312,ppm,50,3
101616,27057,312,ppm,50,0
123221,27167,312,ppm,50,0
72942,27168,312,ppm,50,0
87383,27283,312,ppm,50,0
101617,27284,312,ppm,50,3
87384,27428,312,ppm,50,0
72943,27435,312,ppm,50,0
72944,27464,312,ppm,50,0
72945,27465,312,ppm,50,0
108823,27523,312,ppm,50,3
94532,27614,312,ppm,50,1
116025,27676,312,ppm,50,1
116026,28442,312,ppm,50,41
87385,28529,312,ppm,50,1
25562,28530,312,ppm,50,5
94533,28633,312,ppm,50,1
80132,28690,312,ppm,50,2
108824,28858,312,ppm,50,0
72946,28887,312,ppm,50,0
87386,28901,312,ppm,50,0
123222,29011,312,ppm,50,0
116027,29012,312,ppm,50,0
25563,29123,312,ppm,50,1
72947,29124,312,ppm,50,10
23866,29267,312,ppm,50,5
123223,29268,312,ppm,50,0
87387,29374,312,ppm,50,1
108825,29489,312,ppm,50,1
87388,29533,312,ppm,50,0
87389,29568,312,ppm,50,0
101618,29650,312,ppm,50,6
123224,29651,312,ppm,50,6
80133,29786,312,ppm,50,0
108826,29787,312,ppm,50,1
72948,29788,312,ppm,50,2
80134,29974,312,ppm,50,0
101619,29975,312,ppm,50,0
80135,29976,312,ppm,50,0
23867,29977,312,ppm,50,2
101620,30137,312,ppm,50,1
80136,30369,312,ppm,50,0
